3460451.0,42551.0,33333
125,37,0
125,37,1
125,37,2
125,37,3
125,37,4
125,37,5
125,37,6
125,37,7
125,37,8
125,37,9
125,37,10
125,37,11
125,37,12
125,37,13
125,37,14
125,37,15
125,37,16
125,37,17
125,37,18
125,37,19
125,37,20
125,37,21
125,37,22
125,37,23
125,37,24
125,37,25
125,37,26
125,37,27
125,37,28
125,37,29
125,37,30
125,37,31
125,37,32
125,37,33
125,37,34
125,37,35
125,37,36
125,37,37
125,37,38
125,37,39
125,37,40
126,38,0
126,38,1
126,38,2
126,38,3
126,38,4
126,38,5
126,38,6
126,38,7
126,38,8
126,38,9
126,38,10
126,38,11
126,38,12
126,38,13
126,38,14
126,38,15
126,38,16
126,38,17
126,38,18
126,38,19
126,38,20
126,38,21
126,38,22
126,38,23
126,38,24
126,38,25
126,38,26
126,38,27
126,38,28
126,38,29
126,38,30
126,38,31
126,38,32
126,38,33
126,38,34
126,38,35
126,38,36
126,38,37
126,38,38
126,38,39
126,38,40
127,38,0
127,38,1
127,38,2
127,38,3
127,38,4
127,38,5
127,38,6
127,38,7
127,38,8
127,38,9
127,38,10
127,38,11
127,38,12
127,38,13
127,38,14
127,38,15
127,38,16
127,38,17
127,38,18
127,38,19
127,38,20
127,38,21
127,38,22
127,38,23
127,38,24
127,38,25
127,38,26
127,38,27
127,38,28
127,38,29
127,38,30
127,38,31
127,38,32
127,38,33
127,38,34
127,38,35
127,38,36
127,38,37
127,38,38
127,38,39
127,38,40
128,38,0
128,38,1
128,38,2
128,38,3
128,38,4
128,38,5
128,38,6
128,38,7
128,38,8
128,38,9
128,38,10
128,38,11
128,38,12
128,38,13
128,38,14
128,38,15
128,38,16
128,38,17
128,38,18
128,38,19
128,38,20
128,38,21
128,38,22
128,38,23
128,38,24
128,38,25
128,38,26
128,38,27
128,38,28
128,38,29
128,38,30
128,38,31
128,38,32
128,38,33
128,38,34
128,38,35
128,38,36
128,38,37
128,38,38
128,38,39
128,38,40
129,38,0
129,38,1
129,38,2
129,38,3
129,38,4
129,38,5
129,38,6
129,38,7
129,38,8
129,38,9
129,38,10
129,38,11
129,38,12
129,38,13
129,38,14
129,38,15
129,38,16
129,38,17
129,38,18
129,38,19
129,38,20
129,38,21
129,38,22
129,38,23
129,38,24
129,38,25
129,38,26
129,38,27
129,38,28
129,38,29
129,38,30
129,38,31
129,38,32
129,38,33
129,38,34
129,38,35
129,38,36
129,38,37
129,38,38
129,38,39
129,38,40
129,39,0
129,39,1
129,39,2
129,39,3
129,39,4
129,39,5
129,39,6
129,39,7
129,39,8
129,39,9
129,39,10
129,39,11
129,39,12
129,39,13
129,39,14
129,39,15
129,39,16
129,39,17
129,39,18
129,39,19
129,39,20
129,39,21
129,39,22
129,39,23
129,39,24
129,39,25
129,39,26
129,39,27
129,39,28
129,39,29
129,39,30
129,39,31
129,39,32
129,39,33
129,39,34
129,39,35
129,39,36
129,39,37
129,39,38
129,39,39
129,39,40
130,39,0
130,39,1
130,39,2
130,39,3
130,39,4
130,39,5
130,39,6
130,39,7
130,39,8
130,39,9
130,39,10
130,39,11
130,39,12
130,39,13
130,39,14
130,39,15
130,39,16
130,39,17
130,39,18
130,39,19
130,39,20
130,39,21
130,39,22
130,39,23
130,39,24
130,39,25
130,39,26
130,39,27
130,39,28
130,39,29
130,39,30
130,39,31
130,39,32
130,39,33
130,39,34
130,39,35
130,39,36
130,39,37
130,39,38
130,39,39
130,39,40
131,39,0
131,39,1
131,39,2
131,39,3
131,39,4
131,39,5
131,39,6
131,39,7
131,39,8
131,39,9
131,39,10
131,39,11
131,39,12
131,39,13
131,39,14
131,39,15
131,39,16
131,39,17
131,39,18
131,39,19
131,39,20
131,39,21
131,39,22
131,39,23
131,39,24
131,39,25
131,39,26
131,39,27
131,39,28
131,39,29
131,39,30
131,39,31
131,39,32
131,39,33
131,39,34
131,39,35
131,39,36
131,39,37
131,39,38
131,39,39
131,39,40
132,39,0
132,39,1
132,39,2
132,39,3
132,39,4
132,39,5
132,39,6
132,39,7
132,39,8
132,39,9
132,39,10
132,39,11
132,39,12
132,39,13
132,39,14
132,39,15
132,39,16
132,39,17
132,39,18
132,39,19
132,39,20
132,39,21
132,39,22
132,39,23
132,39,24
132,39,25
132,39,26
132,39,27
132,39,28
132,39,29
132,39,30
132,39,31
132,39,32
132,39,33
132,39,34
132,39,35
132,39,36
132,39,37
132,39,38
132,39,39
132,39,40
133,39,0
133,39,1
133,39,2
133,39,3
133,39,4
133,39,5
133,39,6
133,39,7
133,39,8
133,39,9
133,39,10
133,39,11
133,39,12
133,39,13
133,39,14
133,39,15
133,39,16
133,39,17
133,39,18
133,39,19
133,39,20
133,39,21
133,39,22
133,39,23
133,39,24
133,39,25
133,39,26
133,39,27
133,39,28
133,39,29
133,39,30
133,39,31
133,39,32
133,39,33
133,39,34
133,39,35
133,39,36
133,39,37
133,39,38
133,39,39
133,39,40
133,40,0
133,40,1
133,40,2
133,40,3
133,40,4
133,40,5
133,40,6
133,40,7
133,40,8
133,40,9
133,40,10
133,40,11
133,40,12
133,40,13
133,40,14
133,40,15
133,40,16
133,40,17
133,40,18
133,40,19
133,40,20
133,40,21
133,40,22
133,40,23
133,40,24
133,40,25
133,40,26
133,40,27
133,40,28
133,40,29
133,40,30
133,40,31
133,40,32
133,40,33
133,40,34
133,40,35
133,40,36
133,40,37
133,40,38
133,40,39
133,40,40
134,40,0
134,40,1
134,40,2
134,40,3
134,40,4
134,40,5
134,40,6
134,40,7
134,40,8
134,40,9
134,40,10
134,40,11
134,40,12
134,40,13
134,40,14
134,40,15
134,40,16
134,40,17
134,40,18
134,40,19
134,40,20
134,40,21
134,40,22
134,40,23
134,40,24
134,40,25
134,40,26
134,40,27
134,40,28
134,40,29
134,40,30
134,40,31
134,40,32
134,40,33
134,40,34
134,40,35
134,40,36
134,40,37
134,40,38
134,40,39
134,40,40
135,40,0
135,40,1
135,40,2
135,40,3
135,40,4
135,40,5
135,40,6
135,40,7
135,40,8
135,40,9
135,40,10
135,40,11
135,40,12
135,40,13
135,40,14
135,40,15
135,40,16
135,40,17
135,40,18
135,40,19
135,40,20
135,40,21
135,40,22
135,40,23
135,40,24
135,40,25
135,40,26
135,40,27
135,40,28
135,40,29
135,40,30
135,40,31
135,40,32
135,40,33
135,40,34
135,40,35
135,40,36
135,40,37
135,40,38
135,40,39
135,40,40
136,40,0
136,40,1
136,40,2
136,40,3
136,40,4
136,40,5
136,40,6
136,40,7
136,40,8
136,40,9
136,40,10
136,40,11
136,40,12
136,40,13
136,40,14
136,40,15
136,40,16
136,40,17
136,40,18
136,40,19
136,40,20
136,40,21
136,40,22
136,40,23
136,40,24
136,40,25
136,40,26
136,40,27
136,40,28
136,40,29
136,40,30
136,40,31
136,40,32
136,40,33
136,40,34
136,40,35
136,40,36
136,40,37
136,40,38
136,40,39
136,40,40
136,41,0
136,41,1
136,41,2
136,41,3
136,41,4
136,41,5
136,41,6
136,41,7
136,41,8
136,41,9
136,41,10
136,41,11
136,41,12
136,41,13
136,41,14
136,41,15
136,41,16
136,41,17
136,41,18
136,41,19
136,41,20
136,41,21
136,41,22
136,41,23
136,41,24
136,41,25
136,41,26
136,41,27
136,41,28
136,41,29
136,41,30
136,41,31
136,41,32
136,41,33
136,41,34
136,41,35
136,41,36
136,41,37
136,41,38
136,41,39
136,41,40
137,41,0
137,41,1
137,41,2
137,41,3
137,41,4
137,41,5
137,41,6
137,41,7
137,41,8
137,41,9
137,41,10
137,41,11
137,41,12
137,41,13
137,41,14
137,41,15
137,41,16
137,41,17
137,41,18
137,41,19
137,41,20
137,41,21
137,41,22
137,41,23
137,41,24
137,41,25
137,41,26
137,41,27
137,41,28
137,41,29
137,41,30
137,41,31
137,41,32
137,41,33
137,41,34
137,41,35
137,41,36
137,41,37
137,41,38
137,41,39
137,41,40
138,41,0
138,41,1
138,41,2
138,41,3
138,41,4
138,41,5
138,41,6
138,41,7
138,41,8
138,41,9
138,41,10
138,41,11
138,41,12
138,41,13
138,41,14
138,41,15
138,41,16
138,41,17
138,41,18
138,41,19
138,41,20
138,41,21
138,41,22
138,41,23
138,41,24
138,41,25
138,41,26
138,41,27
138,41,28
138,41,29
138,41,30
138,41,31
138,41,32
138,41,33
138,41,34
138,41,35
138,41,36
138,41,37
138,41,38
138,41,39
138,41,40
139,41,0
139,41,1
139,41,2
139,41,3
139,41,4
139,41,5
139,41,6
139,41,7
139,41,8
139,41,9
139,41,10
139,41,11
139,41,12
139,41,13
139,41,14
139,41,15
139,41,16
139,41,17
139,41,18
139,41,19
139,41,20
139,41,21
139,41,22
139,41,23
139,41,24
139,41,25
139,41,26
139,41,27
139,41,28
139,41,29
139,41,30
139,41,31
139,41,32
139,41,33
139,41,34
139,41,35
139,41,36
139,41,37
139,41,38
139,41,39
139,41,40
140,42,0
140,42,1
140,42,2
140,42,3
140,42,4
140,42,5
140,42,6
140,42,7
140,42,8
140,42,9
140,42,10
140,42,11
140,42,12
140,42,13
140,42,14
140,42,15
140,42,16
140,42,17
140,42,18
140,42,19
140,42,20
140,42,21
140,42,22
140,42,23
140,42,24
140,42,25
140,42,26
140,42,27
140,42,28
140,42,29
140,42,30
140,42,31
140,42,32
140,42,33
140,42,34
140,42,35
140,42,36
140,42,37
140,42,38
140,42,39
140,42,40
141,42,0
141,42,1
141,42,2
141,42,3
141,42,4
141,42,5
141,42,6
141,42,7
141,42,8
141,42,9
141,42,10
141,42,11
141,42,12
141,42,13
141,42,14
141,42,15
141,42,16
141,42,17
141,42,18
141,42,19
141,42,20
141,42,21
141,42,22
141,42,23
141,42,24
141,42,25
141,42,26
141,42,27
141,42,28
141,42,29
141,42,30
141,42,31
141,42,32
141,42,33
141,42,34
141,42,35
141,42,36
141,42,37
141,42,38
141,42,39
141,42,40
142,42,0
142,42,1
142,42,2
142,42,3
142,42,4
142,42,5
142,42,6
142,42,7
142,42,8
142,42,9
142,42,10
142,42,11
142,42,12
142,42,13
142,42,14
142,42,15
142,42,16
142,42,17
142,42,18
142,42,19
142,42,20
142,42,21
142,42,22
142,42,23
142,42,24
142,42,25
142,42,26
142,42,27
142,42,28
142,42,29
142,42,30
142,42,31
142,42,32
142,42,33
142,42,34
142,42,35
142,42,36
142,42,37
142,42,38
142,42,39
142,42,40
143,42,0
143,42,1
143,42,2
143,42,3
143,42,4
143,42,5
143,42,6
143,42,7
143,42,8
143,42,9
143,42,10
143,42,11
143,42,12
143,42,13
143,42,14
143,42,15
143,42,16
143,42,17
143,42,18
143,42,19
143,42,20
143,42,21
143,42,22
143,42,23
143,42,24
143,42,25
143,42,26
143,42,27
143,42,28
143,42,29
143,42,30
143,42,31
143,42,32
143,42,33
143,42,34
143,42,35
143,42,36
143,42,37
143,42,38
143,42,39
143,42,40
144,43,0
144,43,1
144,43,2
144,43,3
144,43,4
144,43,5
144,43,6
144,43,7
144,43,8
144,43,9
144,43,10
144,43,11
144,43,12
144,43,13
144,43,14
144,43,15
144,43,16
144,43,17
144,43,18
144,43,19
144,43,20
144,43,21
144,43,22
144,43,23
144,43,24
144,43,25
144,43,26
144,43,27
144,43,28
144,43,29
144,43,30
144,43,31
144,43,32
144,43,33
144,43,34
144,43,35
144,43,36
144,43,37
144,43,38
144,43,39
144,43,40
145,43,0
145,43,1
145,43,2
145,43,3
145,43,4
145,43,5
145,43,6
145,43,7
145,43,8
145,43,9
145,43,10
145,43,11
145,43,12
145,43,13
145,43,14
145,43,15
145,43,16
145,43,17
145,43,18
145,43,19
145,43,20
145,43,21
145,43,22
145,43,23
145,43,24
145,43,25
145,43,26
145,43,27
145,43,28
145,43,29
145,43,30
145,43,31
145,43,32
145,43,33
145,43,34
145,43,35
145,43,36
145,43,37
145,43,38
145,43,39
145,43,40
145,42,0
145,42,1
145,42,2
145,42,3
145,42,4
145,42,5
145,42,6
145,42,7
145,42,8
145,42,9
145,42,10
145,42,11
145,42,12
145,42,13
145,42,14
145,42,15
145,42,16
145,42,17
145,42,18
145,42,19
145,42,20
145,42,21
145,42,22
145,42,23
145,42,24
145,42,25
145,42,26
145,42,27
145,42,28
145,42,29
145,42,30
145,42,31
145,42,32
145,42,33
145,42,34
145,42,35
145,42,36
145,42,37
145,42,38
145,42,39
145,42,40
146,41,0
146,42,0
145,41,0
146,41,1
146,42,1
145,41,1
146,41,2
146,42,2
145,41,2
146,41,3
146,42,3
145,41,3
146,41,4
146,42,4
145,41,4
146,41,5
146,42,5
145,41,5
146,41,6
146,42,6
145,41,6
146,41,7
146,42,7
145,41,7
146,41,8
146,42,8
145,41,8
146,41,9
146,42,9
145,41,9
146,41,10
146,42,10
145,41,10
146,41,11
146,42,11
145,41,11
146,41,12
146,42,12
145,41,12
146,41,13
146,42,13
145,41,13
146,41,14
146,42,14
145,41,14
146,41,15
146,42,15
145,41,15
146,41,16
146,42,16
145,41,16
146,41,17
146,42,17
145,41,17
146,41,18
146,42,18
145,41,18
146,41,19
146,42,19
145,41,19
146,41,20
146,42,20
145,41,20
146,41,21
146,42,21
145,41,21
146,41,22
146,42,22
145,41,22
146,41,23
146,42,23
145,41,23
146,41,24
146,42,24
145,41,24
146,41,25
146,42,25
145,41,25
146,41,26
146,42,26
145,41,26
146,41,27
146,42,27
145,41,27
146,41,28
146,42,28
145,41,28
146,41,29
146,42,29
145,41,29
146,41,30
146,42,30
145,41,30
146,41,31
146,42,31
145,41,31
146,41,32
146,42,32
145,41,32
146,41,33
146,42,33
145,41,33
146,41,34
146,42,34
145,41,34
146,41,35
146,42,35
145,41,35
146,41,36
146,42,36
145,41,36
146,41,37
146,42,37
145,41,37
146,41,38
146,42,38
145,41,38
146,41,39
146,42,39
145,41,39
146,41,40
146,42,40
145,41,40
146,40,0
146,40,1
146,40,2
146,40,3
146,40,4
146,40,5
146,40,6
146,40,7
146,40,8
146,40,9
146,40,10
146,40,11
146,40,12
146,40,13
146,40,14
146,40,15
146,40,16
146,40,17
146,40,18
146,40,19
146,40,20
146,40,21
146,40,22
146,40,23
146,40,24
146,40,25
146,40,26
146,40,27
146,40,28
146,40,29
146,40,30
146,40,31
146,40,32
146,40,33
146,40,34
146,40,35
146,40,36
146,40,37
146,40,38
146,40,39
146,40,40
146,39,0
146,39,1
146,39,2
146,39,3
146,39,4
146,39,5
146,39,6
146,39,7
146,39,8
146,39,9
146,39,10
146,39,11
146,39,12
146,39,13
146,39,14
146,39,15
146,39,16
146,39,17
146,39,18
146,39,19
146,39,20
146,39,21
146,39,22
146,39,23
146,39,24
146,39,25
146,39,26
146,39,27
146,39,28
146,39,29
146,39,30
146,39,31
146,39,32
146,39,33
146,39,34
146,39,35
